form,company,ticker,cik,filing_date,accession_number,filing_link
8-K,UNITEDHEALTH GROUP INC,UNH,731766,2025-01-16,0000731766-25-000022,https://www.sec.gov/Archives/edgar/data/731766/0000731766-25-000022.txt
8-K,URANIUM ENERGY CORP,UEC,1334933,2025-01-16,0001437749-25-001228,https://www.sec.gov/Archives/edgar/data/1334933/0001437749-25-001228.txt
8-K,US BANCORP \DE\,USB-PS,36104,2025-01-16,0000036104-25-000005,https://www.sec.gov/Archives/edgar/data/36104/0000036104-25-000005.txt
8-K,"Unusual Machines, Inc.",UMAC,1956955,2025-01-16,0001683168-25-000405,https://www.sec.gov/Archives/edgar/data/1956955/0001683168-25-000405.txt
8-K,VAIL RESORTS INC,MTN,812011,2025-01-16,0000812011-25-000004,https://www.sec.gov/Archives/edgar/data/812011/0000812011-25-000004.txt
8-K,"VSEE HEALTH, INC.",VSEEW,1864531,2025-01-16,0001104659-25-004152,https://www.sec.gov/Archives/edgar/data/1864531/0001104659-25-004152.txt
8-K,"VerifyMe, Inc.",VRMEW,1104038,2025-01-16,0001214659-25-000816,https://www.sec.gov/Archives/edgar/data/1104038/0001214659-25-000816.txt
8-K,"Via Renewables, Inc.",VIASP,1606268,2025-01-16,0001654954-25-000486,https://www.sec.gov/Archives/edgar/data/1606268/0001654954-25-000486.txt
8-K,"Vincerx Pharma, Inc.",VINC,1796129,2025-01-16,0001193125-25-007782,https://www.sec.gov/Archives/edgar/data/1796129/0001193125-25-007782.txt
8-K,"Vital Farms, Inc.",VITL,1579733,2025-01-16,0000950170-25-006186,https://www.sec.gov/Archives/edgar/data/1579733/0000950170-25-006186.txt
8-K,WESTAMERICA BANCORPORATION,WABC,311094,2025-01-16,0001171843-25-000282,https://www.sec.gov/Archives/edgar/data/311094/0001171843-25-000282.txt
8-K,WESTERN DIGITAL CORP,WDCVV,106040,2025-01-16,0001193125-25-007725,https://www.sec.gov/Archives/edgar/data/106040/0001193125-25-007725.txt
8-K,Western Acquisition Ventures Corp.,WAVSW,1868419,2025-01-16,0001104659-25-004120,https://www.sec.gov/Archives/edgar/data/1868419/0001104659-25-004120.txt
8-K,"Xos, Inc.",XOSWW,1819493,2025-01-16,0001819493-25-000018,https://www.sec.gov/Archives/edgar/data/1819493/0001819493-25-000018.txt
8-K,YHN Acquisition I Ltd,YHNAU,2020987,2025-01-16,0001213900-25-004031,https://www.sec.gov/Archives/edgar/data/2020987/0001213900-25-004031.txt
8-K,ZoomInfo Technologies Inc.,ZI,1794515,2025-01-16,0001794515-25-000007,https://www.sec.gov/Archives/edgar/data/1794515/0001794515-25-000007.txt
8-K,enCore Energy Corp.,EU,1500881,2025-01-16,0001213900-25-004005,https://www.sec.gov/Archives/edgar/data/1500881/0001213900-25-004005.txt
8-K,iSpecimen Inc.,ISPC,1558569,2025-01-16,0001213900-25-004256,https://www.sec.gov/Archives/edgar/data/1558569/0001213900-25-004256.txt
8-K/A,"Bluerock Homes Trust, Inc.",BHM,1903382,2025-01-16,0001104659-25-004088,https://www.sec.gov/Archives/edgar/data/1903382/0001104659-25-004088.txt
8-K/A,Forian Inc.,FORA,1829280,2025-01-16,0001140361-25-001302,https://www.sec.gov/Archives/edgar/data/1829280/0001140361-25-001302.txt
8-K/A,KEWAUNEE SCIENTIFIC CORP /DE/,KEQU,55529,2025-01-16,0001193125-25-007212,https://www.sec.gov/Archives/edgar/data/55529/0001193125-25-007212.txt
8-K/A,Mr. Cooper Group Inc.,COOP,933136,2025-01-16,0001171843-25-000270,https://www.sec.gov/Archives/edgar/data/933136/0001171843-25-000270.txt
8-K/A,"Schneider National, Inc.",SNDR,1692063,2025-01-16,0001692063-25-000008,https://www.sec.gov/Archives/edgar/data/1692063/0001692063-25-000008.txt
8-K/A,ULTRALIFE CORP,ULBI,875657,2025-01-16,0001437749-25-001267,https://www.sec.gov/Archives/edgar/data/875657/0001437749-25-001267.txt
8-K,"5&2 Studios, Inc.",,1733443,2025-01-15,0001104659-25-003797,https://www.sec.gov/Archives/edgar/data/1733443/0001104659-25-003797.txt
8-K,AFS SENSUB CORP.,,1347185,2025-01-15,0001193125-25-007102,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-25-007102.txt
8-K,AMERICAN EXPRESS CO,AXP,4962,2025-01-15,0000004962-25-000002,https://www.sec.gov/Archives/edgar/data/4962/0000004962-25-000002.txt
8-K,AMERICAN REBEL HOLDINGS INC,AREBW,1648087,2025-01-15,0001493152-25-002366,https://www.sec.gov/Archives/edgar/data/1648087/0001493152-25-002366.txt
8-K,"APPLIED ENERGETICS, INC.",AERGP,879911,2025-01-15,0001213900-25-003629,https://www.sec.gov/Archives/edgar/data/879911/0001213900-25-003629.txt
8-K,"ARCH RESOURCES, INC.",,1037676,2025-01-15,0001104659-25-003782,https://www.sec.gov/Archives/edgar/data/1037676/0001104659-25-003782.txt
8-K,Absci Corp,ABSI,1672688,2025-01-15,0001628280-25-001612,https://www.sec.gov/Archives/edgar/data/1672688/0001628280-25-001612.txt
8-K,Aircastle LTD,AYR,1362988,2025-01-15,0001628280-25-001573,https://www.sec.gov/Archives/edgar/data/1362988/0001628280-25-001573.txt
8-K,"Allovir, Inc.",ALVR,1754068,2025-01-15,0001193125-25-007077,https://www.sec.gov/Archives/edgar/data/1754068/0001193125-25-007077.txt
8-K,"Amneal Pharmaceuticals, Inc.",AMRX,1723128,2025-01-15,0001723128-25-000005,https://www.sec.gov/Archives/edgar/data/1723128/0001723128-25-000005.txt
8-K,Amplify Energy Corp.,AMPY,1533924,2025-01-15,0001104659-25-003753,https://www.sec.gov/Archives/edgar/data/1533924/0001104659-25-003753.txt
8-K,Anteris Technologies Global Corp.,AVR,2011514,2025-01-15,0001104659-25-003529,https://www.sec.gov/Archives/edgar/data/2011514/0001104659-25-003529.txt
8-K,"Apollo Global Management, Inc.",APOS,1858681,2025-01-15,0000950142-25-000130,https://www.sec.gov/Archives/edgar/data/1858681/0000950142-25-000130.txt
8-K,"Apple iSports Group, Inc.",AAPI,1134982,2025-01-15,0001477932-25-000269,https://www.sec.gov/Archives/edgar/data/1134982/0001477932-25-000269.txt
8-K,Armlogi Holding Corp.,BTOC,1972529,2025-01-15,0001213900-25-003527,https://www.sec.gov/Archives/edgar/data/1972529/0001213900-25-003527.txt
8-K,"Associated Capital Group, Inc.",AC,1642122,2025-01-15,0001437749-25-001210,https://www.sec.gov/Archives/edgar/data/1642122/0001437749-25-001210.txt
8-K,BEACON ROOFING SUPPLY INC,BECN,1124941,2025-01-15,0001124941-25-000005,https://www.sec.gov/Archives/edgar/data/1124941/0001124941-25-000005.txt
8-K,"BILL Holdings, Inc.",BILL,1786352,2025-01-15,0001786352-25-000003,https://www.sec.gov/Archives/edgar/data/1786352/0001786352-25-000003.txt
8-K,BIOGEN INC.,BIIB,875045,2025-01-15,0001193125-25-006578,https://www.sec.gov/Archives/edgar/data/875045/0001193125-25-006578.txt
8-K,"BLUM HOLDINGS, INC.",BLMH,1996210,2025-01-15,0001437749-25-001225,https://www.sec.gov/Archives/edgar/data/1996210/0001437749-25-001225.txt
8-K,BRAINSTORM CELL THERAPEUTICS INC.,BCLI,1137883,2025-01-15,0001104659-25-003777,https://www.sec.gov/Archives/edgar/data/1137883/0001104659-25-003777.txt
8-K,Bank of New York Mellon Corp,BK,1390777,2025-01-15,0001390777-25-000015,https://www.sec.gov/Archives/edgar/data/1390777/0001390777-25-000015.txt
8-K,"Bath & Body Works, Inc.",BBWI,701985,2025-01-15,0000701985-25-000002,https://www.sec.gov/Archives/edgar/data/701985/0000701985-25-000002.txt
8-K,"BigBear.ai Holdings, Inc.",BBAI-WT,1836981,2025-01-15,0001193125-25-007065,https://www.sec.gov/Archives/edgar/data/1836981/0001193125-25-007065.txt
8-K,"Biomea Fusion, Inc.",BMEA,1840439,2025-01-15,0001193125-25-007107,https://www.sec.gov/Archives/edgar/data/1840439/0001193125-25-007107.txt
8-K,"BlackRock, Inc.",BLK,2012383,2025-01-15,0000950170-25-005629,https://www.sec.gov/Archives/edgar/data/2012383/0000950170-25-005629.txt
8-K,"BlackRock, Inc.",BLK,2012383,2025-01-15,0001193125-25-007063,https://www.sec.gov/Archives/edgar/data/2012383/0001193125-25-007063.txt
8-K,Braemar Hotels & Resorts Inc.,BHR-PB,1574085,2025-01-15,0001574085-25-000005,https://www.sec.gov/Archives/edgar/data/1574085/0001574085-25-000005.txt
8-K,CAPITAL SOUTHWEST CORP,CSWCZ,17313,2025-01-15,0000017313-25-000002,https://www.sec.gov/Archives/edgar/data/17313/0000017313-25-000002.txt
8-K,CARRIER GLOBAL Corp,CARR,1783180,2025-01-15,0000950142-25-000133,https://www.sec.gov/Archives/edgar/data/1783180/0000950142-25-000133.txt
8-K,CIMG Inc.,IMG,1527613,2025-01-15,0001493152-25-002372,https://www.sec.gov/Archives/edgar/data/1527613/0001493152-25-002372.txt
8-K,CIMG Inc.,IMG,1527613,2025-01-15,0001493152-25-002373,https://www.sec.gov/Archives/edgar/data/1527613/0001493152-25-002373.txt
8-K,CITIGROUP INC,C-PN,831001,2025-01-15,0001104659-25-003638,https://www.sec.gov/Archives/edgar/data/831001/0001104659-25-003638.txt
8-K,CLEARONE INC,CLRO,840715,2025-01-15,0001753926-25-000093,https://www.sec.gov/Archives/edgar/data/840715/0001753926-25-000093.txt
8-K,CO2 Energy Transition Corp.,NOEMU,1956648,2025-01-15,0001213900-25-003623,https://www.sec.gov/Archives/edgar/data/1956648/0001213900-25-003623.txt
8-K,"COGENT COMMUNICATIONS HOLDINGS, INC.",CCOI,1158324,2025-01-15,0001104659-25-003746,https://www.sec.gov/Archives/edgar/data/1158324/0001104659-25-003746.txt
8-K,COMMUNITY TRUST BANCORP INC /KY/,CTBI,350852,2025-01-15,0000350852-25-000010,https://www.sec.gov/Archives/edgar/data/350852/0000350852-25-000010.txt
8-K,"COMSCORE, INC.",SCOR,1158172,2025-01-15,0001158172-25-000007,https://www.sec.gov/Archives/edgar/data/1158172/0001158172-25-000007.txt
8-K,CONSTELLIUM SE,CSTM,1563411,2025-01-15,0001140361-25-001112,https://www.sec.gov/Archives/edgar/data/1563411/0001140361-25-001112.txt
8-K,"Cadre Holdings, Inc.",CDRE,1860543,2025-01-15,0001104659-25-003767,https://www.sec.gov/Archives/edgar/data/1860543/0001104659-25-003767.txt
8-K,"Calumet, Inc. /DE",CLMT,2013745,2025-01-15,0001193125-25-007079,https://www.sec.gov/Archives/edgar/data/2013745/0001193125-25-007079.txt
8-K,"Cantor Equity Partners I, Inc.",CEPO,2027708,2025-01-15,0001213900-25-003834,https://www.sec.gov/Archives/edgar/data/2027708/0001213900-25-003834.txt
8-K,"Certara, Inc.",CERT,1827090,2025-01-15,0001827090-25-000003,https://www.sec.gov/Archives/edgar/data/1827090/0001827090-25-000003.txt
8-K,Chenghe Acquisition I Co.,,1868269,2025-01-15,0001104659-25-003788,https://www.sec.gov/Archives/edgar/data/1868269/0001104659-25-003788.txt
8-K,Compass Diversified Holdings,CODI-PC,1345126,2025-01-15,0001345126-25-000008,https://www.sec.gov/Archives/edgar/data/1345126/0001345126-25-000008.txt
8-K,Compass Group Diversified Holdings LLC,,1345122,2025-01-15,0001345126-25-000008,https://www.sec.gov/Archives/edgar/data/1345122/0001345126-25-000008.txt
8-K,"Compass, Inc.",COMP,1563190,2025-01-15,0001563190-25-000019,https://www.sec.gov/Archives/edgar/data/1563190/0001563190-25-000019.txt
8-K,"Concentra Group Holdings Parent, Inc.",CON,2014596,2025-01-15,0001104659-25-003747,https://www.sec.gov/Archives/edgar/data/2014596/0001104659-25-003747.txt
8-K,Concentrix Corp,CNXC,1803599,2025-01-15,0001803599-25-000011,https://www.sec.gov/Archives/edgar/data/1803599/0001803599-25-000011.txt
8-K,"Concrete Pumping Holdings, Inc.",BBCP,1703956,2025-01-15,0001437749-25-001158,https://www.sec.gov/Archives/edgar/data/1703956/0001437749-25-001158.txt
8-K,"Core Natural Resources, Inc.",CNR,1710366,2025-01-15,0001193125-25-007135,https://www.sec.gov/Archives/edgar/data/1710366/0001193125-25-007135.txt
8-K,Coronado Global Resources Inc.,CODQL,1770561,2025-01-15,0001104659-25-003789,https://www.sec.gov/Archives/edgar/data/1770561/0001104659-25-003789.txt
8-K,Creative Media & Community Trust Corp,CMCT,908311,2025-01-15,0000908311-25-000007,https://www.sec.gov/Archives/edgar/data/908311/0000908311-25-000007.txt
8-K,CuriosityStream Inc.,CURIW,1776909,2025-01-15,0001628280-25-001567,https://www.sec.gov/Archives/edgar/data/1776909/0001628280-25-001567.txt
8-K,"Cytek Biosciences, Inc.",CTKB,1831915,2025-01-15,0001193125-25-006599,https://www.sec.gov/Archives/edgar/data/1831915/0001193125-25-006599.txt
8-K,D-Wave Quantum Inc.,QBTS-WT,1907982,2025-01-15,0001907982-25-000011,https://www.sec.gov/Archives/edgar/data/1907982/0001907982-25-000011.txt
8-K,D-Wave Quantum Inc.,QBTS-WT,1907982,2025-01-15,0001907982-25-000014,https://www.sec.gov/Archives/edgar/data/1907982/0001907982-25-000014.txt
8-K,"DELTA AIR LINES, INC.",DAL,27904,2025-01-15,0001683168-25-000386,https://www.sec.gov/Archives/edgar/data/27904/0001683168-25-000386.txt
8-K,DiamondRock Hospitality Co,DRH-PA,1298946,2025-01-15,0001298946-25-000004,https://www.sec.gov/Archives/edgar/data/1298946/0001298946-25-000004.txt
8-K,"EASTERN ENERGY GAS HOLDINGS, LLC",,1603291,2025-01-15,0001193125-25-007024,https://www.sec.gov/Archives/edgar/data/1603291/0001193125-25-007024.txt
8-K,ENTEGRIS INC,ENTG,1101302,2025-01-15,0001101302-25-000004,https://www.sec.gov/Archives/edgar/data/1101302/0001101302-25-000004.txt
8-K,ENZO BIOCHEM INC,ENZ,316253,2025-01-15,0001213900-25-003861,https://www.sec.gov/Archives/edgar/data/316253/0001213900-25-003861.txt
8-K,"Emerald Holding, Inc.",EEX,1579214,2025-01-15,0001193125-25-006668,https://www.sec.gov/Archives/edgar/data/1579214/0001193125-25-006668.txt
8-K,Emergent BioSolutions Inc.,EBS,1367644,2025-01-15,0001193125-25-007008,https://www.sec.gov/Archives/edgar/data/1367644/0001193125-25-007008.txt
8-K,"Entrada Therapeutics, Inc.",TRDA,1689375,2025-01-15,0001104659-25-003755,https://www.sec.gov/Archives/edgar/data/1689375/0001104659-25-003755.txt
8-K,"Equitable Holdings, Inc.",EQH-PC,1333986,2025-01-15,0001333986-25-000003,https://www.sec.gov/Archives/edgar/data/1333986/0001333986-25-000003.txt
8-K,FIRST MERCHANTS CORP,FRMEP,712534,2025-01-15,0000712534-25-000029,https://www.sec.gov/Archives/edgar/data/712534/0000712534-25-000029.txt
8-K,"FingerMotion, Inc.",FNGR,1602409,2025-01-15,0001520138-25-000043,https://www.sec.gov/Archives/edgar/data/1602409/0001520138-25-000043.txt
8-K,"FiscalNote Holdings, Inc.",NOTE-WT,1823466,2025-01-15,0001193125-25-006535,https://www.sec.gov/Archives/edgar/data/1823466/0001193125-25-006535.txt
8-K,"GLOBAL TECH INDUSTRIES GROUP, INC.",GTII,356590,2025-01-15,0001493152-25-002354,https://www.sec.gov/Archives/edgar/data/356590/0001493152-25-002354.txt
8-K,GM Financial Consumer Automobile Receivables Trust 2025-1,,2047316,2025-01-15,0001193125-25-007102,https://www.sec.gov/Archives/edgar/data/2047316/0001193125-25-007102.txt
8-K,GOLDMAN SACHS GROUP INC,GSCE,886982,2025-01-15,0001193125-25-006554,https://www.sec.gov/Archives/edgar/data/886982/0001193125-25-006554.txt
8-K,GOODYEAR TIRE & RUBBER CO /OH/,GT,42582,2025-01-15,0001193125-25-007060,https://www.sec.gov/Archives/edgar/data/42582/0001193125-25-007060.txt
8-K,"GRAIL, Inc.",GRAL,1699031,2025-01-15,0001628280-25-001580,https://www.sec.gov/Archives/edgar/data/1699031/0001628280-25-001580.txt
8-K,GRAN TIERRA ENERGY INC.,GTE,1273441,2025-01-15,0001104659-25-003542,https://www.sec.gov/Archives/edgar/data/1273441/0001104659-25-003542.txt
8-K,GROUP 1 AUTOMOTIVE INC,GPI,1031203,2025-01-15,0001031203-25-000003,https://www.sec.gov/Archives/edgar/data/1031203/0001031203-25-000003.txt
8-K,"Gain Therapeutics, Inc.",GANX,1819411,2025-01-15,0001104659-25-003801,https://www.sec.gov/Archives/edgar/data/1819411/0001104659-25-003801.txt
8-K,"Gatos Silver, Inc.",,1517006,2025-01-15,0001193125-25-006270,https://www.sec.gov/Archives/edgar/data/1517006/0001193125-25-006270.txt
8-K,"Gevo, Inc.",GEVO,1392380,2025-01-15,0001104659-25-003752,https://www.sec.gov/Archives/edgar/data/1392380/0001104659-25-003752.txt
8-K,"Goldman Sachs BDC, Inc.",GSBD,1572694,2025-01-15,0001193125-25-007141,https://www.sec.gov/Archives/edgar/data/1572694/0001193125-25-007141.txt
8-K,Granite Point Mortgage Trust Inc.,GPMT-PA,1703644,2025-01-15,0001703644-25-000004,https://www.sec.gov/Archives/edgar/data/1703644/0001703644-25-000004.txt
8-K,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDTW,1610853,2025-01-15,0001104659-25-003623,https://www.sec.gov/Archives/edgar/data/1610853/0001104659-25-003623.txt
8-K,HERSHEY CO,HSY,47111,2025-01-15,0000047111-25-000008,https://www.sec.gov/Archives/edgar/data/47111/0000047111-25-000008.txt
8-K,"HINES GLOBAL INCOME TRUST, INC.",,1585101,2025-01-15,0001585101-25-000001,https://www.sec.gov/Archives/edgar/data/1585101/0001585101-25-000001.txt
8-K,HOME BANCSHARES INC,HOMB,1331520,2025-01-15,0001331520-25-000004,https://www.sec.gov/Archives/edgar/data/1331520/0001331520-25-000004.txt
8-K,HPS Corporate Lending Fund,,1838126,2025-01-15,0001193125-25-006479,https://www.sec.gov/Archives/edgar/data/1838126/0001193125-25-006479.txt
8-K,HealthLynked Corp,HLYK,1680139,2025-01-15,0001213900-25-003828,https://www.sec.gov/Archives/edgar/data/1680139/0001213900-25-003828.txt
8-K,"Hepion Pharmaceuticals, Inc.",CTRVP,1583771,2025-01-15,0001493152-25-002377,https://www.sec.gov/Archives/edgar/data/1583771/0001493152-25-002377.txt
8-K,Hess Midstream LP,HESM,1789832,2025-01-15,0001193125-25-007128,https://www.sec.gov/Archives/edgar/data/1789832/0001193125-25-007128.txt
8-K,"Home Federal Bancorp, Inc. of Louisiana",HFBL,1500375,2025-01-15,0000927089-25-000026,https://www.sec.gov/Archives/edgar/data/1500375/0000927089-25-000026.txt
8-K,IAC Inc.,IAC,1800227,2025-01-15,0001800227-25-000003,https://www.sec.gov/Archives/edgar/data/1800227/0001800227-25-000003.txt
8-K,INTRUSION INC,INTZ,736012,2025-01-15,0001683168-25-000379,https://www.sec.gov/Archives/edgar/data/736012/0001683168-25-000379.txt
8-K,INTUITIVE SURGICAL INC,ISRG,1035267,2025-01-15,0001035267-25-000005,https://www.sec.gov/Archives/edgar/data/1035267/0001035267-25-000005.txt
8-K,"InPoint Commercial Real Estate Income, Inc.",ICRP,1690012,2025-01-15,0000950170-25-005857,https://www.sec.gov/Archives/edgar/data/1690012/0000950170-25-005857.txt
8-K,"Independence Contract Drilling, Inc.",,1537028,2025-01-15,0001537028-25-000003,https://www.sec.gov/Archives/edgar/data/1537028/0001537028-25-000003.txt
8-K,"Intrepid Potash, Inc.",IPI,1421461,2025-01-15,0001104659-25-003621,https://www.sec.gov/Archives/edgar/data/1421461/0001104659-25-003621.txt
8-K,Iris Acquisition Corp,IRAAW,1831874,2025-01-15,0001104659-25-003545,https://www.sec.gov/Archives/edgar/data/1831874/0001104659-25-003545.txt
8-K,JPMORGAN CHASE & CO,JPM-PM,19617,2025-01-15,0000019617-25-000040,https://www.sec.gov/Archives/edgar/data/19617/0000019617-25-000040.txt
8-K,JPMORGAN CHASE & CO,JPM-PM,19617,2025-01-15,0000019617-25-000042,https://www.sec.gov/Archives/edgar/data/19617/0000019617-25-000042.txt
8-K,KENNAMETAL INC,KMT,55242,2025-01-15,0000055242-25-000008,https://www.sec.gov/Archives/edgar/data/55242/0000055242-25-000008.txt
8-K,KIORA PHARMACEUTICALS INC,KPHMW,1372514,2025-01-15,0001372514-25-000003,https://www.sec.gov/Archives/edgar/data/1372514/0001372514-25-000003.txt
8-K,KKR Enhanced US Direct Lending Fund-L Inc.,,2012839,2025-01-15,0002012839-25-000004,https://www.sec.gov/Archives/edgar/data/2012839/0002012839-25-000004.txt
8-K,"Keros Therapeutics, Inc.",KROS,1664710,2025-01-15,0001664710-25-000005,https://www.sec.gov/Archives/edgar/data/1664710/0001664710-25-000005.txt
8-K,"Koil Energy Solutions, Inc.",KLNG,1110607,2025-01-15,0001683168-25-000387,https://www.sec.gov/Archives/edgar/data/1110607/0001683168-25-000387.txt
8-K,"Krispy Kreme, Inc.",DNUT,1857154,2025-01-15,0001857154-25-000005,https://www.sec.gov/Archives/edgar/data/1857154/0001857154-25-000005.txt
8-K,Kuber Resources Corp,KUBR,1081834,2025-01-15,0001214659-25-000669,https://www.sec.gov/Archives/edgar/data/1081834/0001214659-25-000669.txt
8-K,LENNAR CORP /NEW/,LEN-B,920760,2025-01-15,0001628280-25-001600,https://www.sec.gov/Archives/edgar/data/920760/0001628280-25-001600.txt
8-K,LUXURBAN HOTELS INC.,LUXHP,1893311,2025-01-15,0001829126-25-000203,https://www.sec.gov/Archives/edgar/data/1893311/0001829126-25-000203.txt
8-K,Lexaria Bioscience Corp.,LEXXW,1348362,2025-01-15,0001640334-25-000087,https://www.sec.gov/Archives/edgar/data/1348362/0001640334-25-000087.txt
8-K,Limitless X Holdings Inc.,LIMX,1803977,2025-01-15,0001493152-25-002307,https://www.sec.gov/Archives/edgar/data/1803977/0001493152-25-002307.txt
8-K,"Loop Industries, Inc.",LOOP,1504678,2025-01-15,0001654954-25-000389,https://www.sec.gov/Archives/edgar/data/1504678/0001654954-25-000389.txt
8-K,"MANGOCEUTICALS, INC.",MGRX,1938046,2025-01-15,0001493152-25-002389,https://www.sec.gov/Archives/edgar/data/1938046/0001493152-25-002389.txt
8-K,"MARKETWISE, INC.",MKTW,1805651,2025-01-15,0001628280-25-001563,https://www.sec.gov/Archives/edgar/data/1805651/0001628280-25-001563.txt
8-K,METTLER TOLEDO INTERNATIONAL INC/,MTD,1037646,2025-01-15,0001037646-25-000005,https://www.sec.gov/Archives/edgar/data/1037646/0001037646-25-000005.txt
8-K,"MSC INCOME FUND, INC.",MSIF,1535778,2025-01-15,0001535778-25-000017,https://www.sec.gov/Archives/edgar/data/1535778/0001535778-25-000017.txt
