Symbol,Currency,Name,IB Contract ID,ISIN,Rebate Rate,Fee Rate,Available Shares
TSGTY,USD,TSINGTAO BREWERY-SPONS ADR,48726919.0,XXXXXXX91025,-14.0805,18.4105,700.0
TSHA,USD,TAYSHA GENE THERAPIES INC,446986948.0,XXXXXXX91061,3.9198,0.4102,2400000.0
TSHO,USD,TRADESHOW MARKETING CO LTD,51773946.0,XXXXXXX21084,4.08,0.25,250000.0
TSI,USD,TCW STRATEGIC INCOME FUND,6233.0,XXXXXXX01043,2.4821,1.8479,100000.0
TSKFF,USD,TALISKER RESOURCES LTD,652063760.0,CA87425A8876,-0.8963,5.2263,50000.0
TSL,USD,GRANITESHARES 1.25 LONG TSLA,578561449.0,XXXXXXXR7026,-7.0456,11.3756,90000.0
TSLA,USD,TESLA INC,76792991.0,XXXXXXXR1014,4.08,0.25,
TSLG,USD,LEVERAGE SH 2X LNG TSLA DLY,748093817.0,XXXXXXX76844,-9.0779,13.4079,25000.0
TSLI.OLD2,USD,TAPSLIDE INC,54258181.0,XXXXXXXE1010,4.08,0.25,2100000.0
TSLL,USD,DIREXION DAILY TSLA BULL 2X,578561429.0,XXXXXXXG2865,-0.0251,4.3551,3200000.0
TSLP,USD,KURV YLD PREM STR TSLA ETF,742759311.0,XXXXXXX88801,-2.6599,6.9899,25000.0
TSLQ,USD,TRADR 2X SHORT TSLA DAILY ET,744659462.0,XXXXXXXX1239,-20.5677,24.8977,100000.0
TSLR,USD,GRANITESH 2X LNG TSLA ETF,649964878.0,XXXXXXXR7778,-3.2011,7.5311,100000.0
TSLS,USD,DIR DAILY TSLA BEAR 1X ETF,578561446.0,XXXXXXXG2600,-16.8097,21.1397,500000.0
TSLT,USD,T-REX 2X LNG TESLA DLY TRGT,660309051.0,XXXXXXXN8359,0.02,4.31,35000.0
TSLV,USD,TESLA VISION CORP,56505463.0,XXXXXXX72062,4.08,0.25,2000.0
TSLVF,USD,TIER ONE SILVER INC,469012295.0,CA88651M1086,1.8681,2.4619,1300000.0
TSLW,USD,TRADR 1.5X LNG TSLA WKLY ETF,726429008.0,XXXXXXXX2484,-20.6298,24.9598,3000.0
TSLX,USD,SIXTH STREET SPECIALTY LENDI,425834231.0,XXXXXXXA1097,4.0542,0.2758,1200000.0
TSLY,USD,YIELDMAX TSLA OPTION INC ETF,684165526.0,XXXXXXXJ4444,2.9692,1.3608,4300000.0
TSLZ,USD,T-REX 2X INVERSE TESLA DLY,660309044.0,XXXXXXXN8276,-33.4276,37.7576,3500000.0
TSM,USD,TAIWAN SEMICONDUCTOR-SP ADR,6223250.0,XXXXXXX91003,3.9219,0.4081,
TSME,USD,THRIVENT SMALL-MID CAP EQUITY,589552755.0,XXXXXXXG1094,-16.868,21.198,4000.0
TSMG,USD,LEVERAGE SHRS 2X L TSM D ETF,754087846.0,XXXXXXX75853,-36.4888,40.8188,3000.0
TSMI,USD,TOTAL SPORTS MEDIA INC,257852915.0,XXXXXXXW1045,4.08,0.25,10000.0
TSMU,USD,GRANITESHARES 2X L TSM ETF,741194667.0,XXXXXXXR6523,-47.9453,52.2753,25000.0
TSMX,USD,DIREXION DLY TSM BULL 2X SHS,733168180.0,XXXXXXXA5442,-27.8055,32.1355,150000.0
TSMY,USD,YIELDMAX TSM OPT INC STRAT,724502252.0,XXXXXXXR8593,-1.3811,5.7111,100000.0
TSMZ,USD,DIREXION DLY TSM BEAR 1X SH,733168195.0,XXXXXXXA5368,-20.1556,24.4856,15000.0
TSN,USD,TYSON FOODS INC-CL A,275405.0,XXXXXXX41034,4.08,0.25,
TSNDF,USD,TERRASCEND CORP,296466243.0,CA88105E1088,-2.356,6.686,850000.0
TSOI,USD,THERAPEUTIC SOLUTIONS INTERN,85566077.0,XXXXXXX81011,4.08,0.25,
TSOR,USD,TRESORO MINING CORP,94304147.0,XXXXXXXY1073,4.08,0.25,55000.0
TSPA,USD,T ROWE PRICE US EQY RESEARCH,495923474.0,XXXXXXXQ5036,-11.1224,15.4524,40000.0
TSPG,USD,TGI SOLAR POWER GROUP INC,75216254.0,XXXXXXXJ1025,4.08,0.25,5400000.0
TSPH,USD,TUSIMPLE HOLDINGS INC - A,482017067.0,XXXXXXXL1089,2.5466,1.7834,9800000.0
TSPY,USD,TAPPALPHA SPY G AND D IN ETF,722696513.0,XXXXXXXN5538,-4.8189,9.1489,10000.0
TSQ,USD,TOWNSQUARE MEDIA INC - CL A,161589915.0,XXXXXXX11019,3.8353,0.4947,300000.0
TSRYY,USD,TREASURY WINE ESTATES-ADR,88012724.0,XXXXXXXJ1097,-27.233,31.563,55000.0
TSSI,USD,TSS INC,129156064.0,XXXXXXXV1017,3.7738,0.5562,550000.0
TSSP,USD,TRENDSETTER SOLAR PRODUCTS,72996226.0,XXXXXXXN2045,4.08,0.25,100000.0
TSTC,USD,TELESTONE TECHNOLOGIES CORP,31362231.0,XXXXXXXJ1025,-0.8103,5.1403,50000.0
TSTS,USD,THAT MARKETING SOLUTION INC,168528455.0,XXXXXXXV1035,4.08,0.25,
TSVT,USD,2SEVENTY BIO INC,521279156.0,XXXXXXX41070,3.8116,0.5184,2100000.0
TSYI,USD,TERRA SYSTEMS INC,41220534.0,XXXXXXXA1007,4.08,0.25,200000.0
TSYY,USD,GRANITE YIELDBOOST TSLA ETF,748817561.0,XXXXXXXR6119,-42.6833,47.0133,2000.0
TT,USD,TRANE TECHNOLOGIES PLC,406709270.0,IE00BK9ZQ967,4.08,0.25,6100000.0
TTAN,USD,SERVICETITAN INC-A,747750656.0,XXXXXXXX1037,3.7013,0.6287,75000.0
TTC,USD,TORO CO,13024.0,XXXXXXX21084,4.08,0.25,3400000.0
TTCFQ,USD,TATTOOED CHEF INC,450564070.0,XXXXXXXX1028,-44.003,48.333,2200000.0
TTCM,USD,TAUTACHROME INC,211722241.0,XXXXXXX31094,4.08,0.25,
TTD,USD,TRADE DESK INC-THE -CLASS A,248755440.0,XXXXXXXJ1051,3.9219,0.4081,
TTDKY,USD,TDK CORP-SPONSORED ADR,12666.0,XXXXXXX14084,-15.8125,20.1425,200000.0
TTE,USD,TOTALENERGIES SE -SPON ADR,12924.0,XXXXXXXE1091,3.9521,0.3779,800000.0
TTEC,USD,TTEC HOLDINGS INC,302199836.0,XXXXXXXH1023,3.9284,0.4016,1700000.0
TTEK,USD,TETRA TECH INC,275920.0,XXXXXXXG1031,3.976,0.354,4800000.0
TTEQ,USD,T ROWE PRICE TECHNOLOGY ETF,737558518.0,XXXXXXXQ7925,-66.7673,71.0973,100.0
TTGT,USD,TECHTARGET INC,745925505.0,XXXXXXXR3084,3.7131,0.6169,750000.0
TTGXF,USD,TRANS CANADA GOLD CORP,524463921.0,CA8931291063,3.6572,0.6728,10000.0
TTHG,USD,TITANIUM HOLDINGS GROUP INC,75216731.0,XXXXXXXS1069,4.08,0.25,75000.0
TTI,USD,TETRA TECHNOLOGIES INC,275364.0,XXXXXXXF1057,3.9219,0.4081,4200000.0
TTLHF,USD,TOTAL HELIUM LTD,550356399.0,CA89157L1076,-0.88,5.21,1100000.0
TTLXF,USD,TANTALEX LITHIUM RESOURCES C,564354043.0,CA87588D1087,2.8952,1.4348,600.0
TTMI,USD,TTM TECHNOLOGIES,10311716.0,XXXXXXXR1095,3.9229,0.4071,2700000.0
TTMZF,USD,DATABLE TECHNOLOGY CORP,713224340.0,CA23803L2030,2.8287,1.5013,6000.0
TTNDY,USD,TECHTRONIC INDUSTRIES-SP ADR,69322911.0,XXXXXXXR1014,-7.3234,11.6534,100000.0
TTNN,USD,TITAN NRG,542990131.0,XXXXXXX31075,4.08,0.25,10000.0
TTNP,USD,TITAN PHARMACEUTICALS INC,676377821.0,XXXXXXX47055,-5.4185,9.7485,75000.0
TTOO,USD,T2 BIOSYSTEMS INC,659508556.0,XXXXXXXL3024,-5.6264,9.9564,150000.0
TTSH,USD,TILE SHOP HLDGS INC,112730998.0,XXXXXXXQ1094,3.849,0.481,700000.0
TTSRF,USD,TARTISAN NICKEL CORP,311892251.0,CA87649R1047,3.9805,0.3495,15000.0
TTT,USD,PROSHARES ULT -3X 20+ YR TSY,416180809.0,XXXXXXXG8877,-12.9033,17.2333,25000.0
TTTM,USD,T3 MOTION INC,88008059.0,XXXXXXXX3061,4.08,0.25,600000.0
TTTSF,USD,TRUTRACE TECHNOLOGIES INC,362047656.0,CA8984471075,4.08,0.25,1500000.0
TTVSY,USD,TOTVS SA - ADR UNSP,435193286.0,XXXXXXXT1007,-10.4148,14.7448,20000.0
TTWO,USD,TAKE-TWO INTERACTIVE SOFTWRE,6478131.0,XXXXXXX41094,4.08,0.25,3300000.0
TTXP,USD,TRILLIANT EXPLORATION CORP,86631254.0,XXXXXXX82076,4.08,0.25,70000.0
TTYP,USD,TRINITY PETE TR CTF BEN INT,76203046.0,XXXXXXX61074,4.08,0.25,2000.0
TU,USD,TELUS CORP,121811784.0,CA87971M1032,4.0657,0.2643,100000.0
TUA,USD,SIM ST TREAS FUT STRAT ETF,597669735.0,XXXXXXXN6572,3.8894,0.4406,200000.0
TUEMQ,USD,TUESDAY MORNING CORP,600801562.0,XXXXXXXV2007,-26.956,31.286,700.0
TUG,USD,STF TACTICAL GROWTH ETF,562463377.0,XXXXXXXF1518,-8.4784,12.8084,3000.0
TUGAF,USD,TUGA INNOVATIONS INC,559888392.0,CA89904W1095,4.08,0.25,150000.0
TUGN,USD,STF TACTICAL GROWTH INCOME,562463375.0,XXXXXXXF1690,-4.5543,8.8843,7000.0
TUNG,USD,TUNGSTEN CORP,118059611.0,XXXXXXX61022,4.08,0.25,3200000.0
TUOG,USD,TULSA OIL &amp; GAS CO,79715241.0,XXXXXXX21025,4.08,0.25,100.0
TUPBQ,USD,TUPPERWARE BRANDS CORP,1717101.0,XXXXXXX61044,-2.4317,6.7617,650000.0
TUR,USD,ISHARES MSCI TURKEY ETF,49954174.0,XXXXXXX67158,-2.737,7.067,250000.0
TURA,USD,TURBINE AVIATION INC,177437734.0,XXXXXXXA1025,4.08,0.25,100.0
TURN,USD,180 DEGREE CAPITAL CORP,463434418.0,XXXXXXXB2088,-8.1965,12.5265,400000.0
TUSI,USD,TOUCHSTONE ULTRA SHORT INCOM,578561439.0,XXXXXXXW3016,-24.1793,28.5093,2000.0
TUSK,USD,MAMMOTH ENERGY SERVICES INC,251935881.0,XXXXXXXL1089,3.9241,0.4059,2100000.0
TUWOY,USD,TULLOW OIL PLC-UNSPON ADR,70802130.0,XXXXXXX52028,-3.6393,7.9693,250000.0
TUXS,USD,TUXIS CORPORATION,6605144.0,XXXXXXX41055,4.08,0.25,100.0
TUYA,USD,TUYA INC,477167078.0,XXXXXXXC1071,4.08,0.25,3800000.0
TV,USD,GRUPO TELEVISA SA-SPON ADR,13056.0,XXXXXXXJ2069,1.3003,3.0297,2800000.0
TVAL,USD,T. ROWE PRICE VALUE ETF,636473735.0,XXXXXXXQ8592,-13.1279,17.4579,15000.0
TVBCY,USD,TELEVISION BROADCASTS-SP ADR,75218118.0,XXXXXXX13092,4.08,0.25,1000.0
TVC,USD,TENNESSE VALLEY AUTH 98 6-1-28,6608573.0,XXXXXXX13006,1.4155,2.9145,10000.0
TVCCF,USD,THREE VALLEY COPPER CORP,498237186.0,CA88576E1088,0.2679,4.0621,400000.0
TVCE,USD,TVC TELECOM INC,43649459.0,XXXXXXX11055,4.08,0.25,1600000.0
TVE,USD,TVA PWR BD99 SR A 5-1-29(PARRS,6608576.0,XXXXXXX14095,0.2549,4.0751,60000.0
TVER,USD,TERRACE VENTURES INC,69213020.0,XXXXXXXU3041,4.08,0.25,750000.0
TVGN,USD,TEVOGEN BIO HOLDINGS INC,684174075.0,XXXXXXXK1016,-129.7895,134.1195,10000.0
TVIPF,USD,TVI PACIFIC INC,47477872.0,CA8729171097,4.08,0.25,600.0
TVLF,USD,TENNESSEE VALLEY FINANCIAL,75219915.0,XXXXXXXU4058,4.08,0.25,500.0
TVOG,USD,TURNER VALLEY OIL &amp; GAS INC,30217590.0,XXXXXXX21025,4.08,0.25,1400000.0
TVTV,USD,WHEREVERTV BROADCASTING CORP,113451509.0,XXXXXXXX1000,4.08,0.25,75000.0
TVTX,USD,TRAVERE THERAPEUTICS INC,455946293.0,XXXXXXXG1076,3.9219,0.4081,7700000.0
TW,USD,TRADEWEB MARKETS INC-CLASS A,359693017.0,XXXXXXX21064,3.9219,0.4081,4300000.0
TWER,USD,TOWERSTREAM CORP,290874664.0,XXXXXXX03089,4.08,0.25,30000.0
TWFG,USD,TWFG INC,716374381.0,XXXXXXXA1016,4.0679,0.2621,550000.0
TWFH,USD,24HOLDINGS INC,41289083.0,XXXXXXXT2087,4.08,0.25,200.0
TWG,USD,TOP WEALTH GROUP HOLDING LTD,696794133.0,KYG8945S1021,-17.2317,21.5617,850000.0
TWI,USD,TITAN INTERNATIONAL INC,13073.0,XXXXXXXM1027,3.989,0.341,850000.0
TWIN,USD,TWIN DISC INC,12661.0,XXXXXXX61012,3.9258,0.4042,100000.0
TWLO,USD,TWILIO INC - A,237794430.0,XXXXXXXF1021,4.08,0.25,4700000.0
TWLO.OLD1,USD,TWL CORP,47604504.0,XXXXXXXT2006,4.08,0.25,200000.0
TWM,USD,PROSHARES ULTRASHORT R2000,738524658.0,XXXXXXXG1682,-4.428,8.758,70000.0
TWN,USD,TAIWAN FUND INC,13076.0,XXXXXXX61063,3.9246,0.4054,250000.0
TWNE,USD,TOWNE BANCORP INC-AZ,40772952.0,XXXXXXXF1021,4.08,0.25,1000.0
TWO,USD,TWO HARBORS INVESTMENT CORP,589828153.0,XXXXXXXB8046,3.9321,0.3979,2100000.0
TWO PRA,USD,TWO 8 1-8 12-31-49 PFD,269024586.0,XXXXXXXB2007,-24.6991,29.0291,150000.0
TWO PRB,USD,TWO HARBORS INV CORP,282556791.0,XXXXXXXB3096,-18.7487,23.0787,250000.0
TWO PRC,USD,TWO HARBORS INVESTMENT CORP PFD,296562825.0,XXXXXXXB5075,-66.5829,70.9129,350000.0
TWODY,USD,TAYLOR WIMPEY PLC-UNSPON ADR,238326600.0,XXXXXXX91024,-21.1865,25.5165,10000.0
TWOH,USD,TWO HANDS CORP,657142858.0,XXXXXXXE5015,-14.383,18.713,
TWOSF,USD,T2 METALS CORP,592115543.0,CA8732491060,2.4373,1.8927,55000.0
TWOX,USD,ISHARES LARGE CAP ACCRTD ETF,754542462.0,XXXXXXXG4635,-49.9337,54.2637,15000.0
TWRFF,USD,TOWER RESOURCES LTD,326386263.0,CA89185T1066,1.3071,3.0229,100000.0
TWSI,USD,TRISTAR WELLNESS SOLUTIONS I,120641639.0,XXXXXXXH1068,4.08,0.25,10000.0
TWST,USD,TWIST BIOSCIENCE CORP,339974449.0,XXXXXXXD1000,4.08,0.25,1000000.0
TWVH,USD,TIDALWAVE HOLDINGS INC,49241768.0,XXXXXXX22020,4.08,0.25,1000.0
TWWI,USD,THRIVE WORLD WIDE INC,69140999.0,XXXXXXXP1093,4.08,0.25,1100000.0
TX,USD,TERNIUM SA-SPONSORED ADR,37792846.0,XXXXXXX01081,4.0744,0.2556,400000.0
TXCCQ,USD,TRANSWITCH CORP,70581993.0,XXXXXXX53095,4.08,0.25,500000.0
TXG,USD,10X GENOMICS INC-CLASS A,382846993.0,XXXXXXXU1097,4.0033,0.3267,1600000.0
TXGE,USD,TEXAS GULF ENERGY INC,103803557.0,XXXXXXXW1009,4.08,0.25,1000.0
TXHE,USD,TEXHOMA ENERGY INC,137461556.0,XXXXXXX83077,4.08,0.25,
TXIC,USD,TONGXIN INTERNATIONAL LTD,51843233.0,VGG8918T1030,4.08,0.25,150000.0
TXMC,USD,TIREX CORP,44483252.0,XXXXXXXT1060,4.08,0.25,350000.0
TXMD,USD,THERAPEUTICSMD INC,560548585.0,XXXXXXXN2062,-5.9105,10.2405,300000.0
TXN,USD,TEXAS INSTRUMENTS INC,13096.0,XXXXXXX81040,3.9219,0.4081,
TXNM,USD,TXNM ENERGY INC,11251.0,XXXXXXXH1077,4.08,0.25,2800000.0
TXO,USD,TXO PARTNERS LP,610456566.0,XXXXXXXP1030,0.1578,4.1722,300000.0
TXPO,USD,TXP CORP,40003903.0,XXXXXXX51073,4.08,0.25,150000.0
TXRH,USD,TEXAS ROADHOUSE INC,31379441.0,XXXXXXX11098,4.0762,0.2538,1800000.0
TXRP,USD,TX RAIL PRODUCTS INC,44187455.0,XXXXXXXR1014,-15.7491,20.0791,100000.0
TXSO,USD,TEXAS SOUTH ENERGY INC,138175319.0,XXXXXXXV1026,4.08,0.25,2100000.0
TXT,USD,TEXTRON INC,13101.0,XXXXXXX31012,4.08,0.25,6700000.0
TXTM,USD,PROTEXT MOBILITY INC,144342807.0,XXXXXXXE2046,4.08,0.25,
TY,USD,TRI-CONTINENTAL CORPORATION,13110.0,XXXXXXX61031,-0.8185,5.1485,90000.0
TY PR,USD,TRI CONTL CORP: TY PR,2009367.0,XXXXXXX62021,-12.5379,16.8679,7000.0
TYA,USD,SIMPLIFY INTERMEDIATE TERM,517423800.0,XXXXXXXN7984,-1.287,5.617,85000.0
TYCMY,USD,TINGYI CAYMAN - UNSP ADR,490589876.0,XXXXXXX54063,-18.0214,22.3514,3000.0
TYD,USD,DRX DLY 7-10 Y TREAS BULL 3X,59354087.0,XXXXXXXW5655,0.4889,3.8411,100000.0
TYFG,USD,TRI-COUNTY FINANCIAL GROUP,30217666.0,XXXXXXXP1084,-1.4598,5.7898,6000.0
TYG,USD,TORTOISE ENERGY INFRASTRUCT,418728941.0,XXXXXXXL8862,3.4296,0.9004,300000.0
TYGO,USD,TIGO ENERGY INC,633093052.0,XXXXXXXP1030,-29.7892,34.1192,150000.0
TYIDY,USD,TOYOTA INDUSTRIES-UNSPON ADR,75220703.0,XXXXXXX01019,-7.0678,11.3978,1000.0
TYL,USD,TYLER TECHNOLOGIES INC,13116.0,XXXXXXX21051,4.08,0.25,1200000.0
TYLD,USD,CAMBRIA TACTICAL YIELD ETF,675800223.0,XXXXXXX17897,-39.397,43.727,50000.0
TYO,USD,DRX DLY 7-10 Y TREAS BEAR 3X,59354082.0,XXXXXXXW5572,-15.4847,19.8147,250000.0
TYRA,USD,TYRA BIOSCIENCES INC,513880593.0,XXXXXXXB1061,3.8479,0.4821,25000.0
TYTN,USD,TYTAN HOLDINGS INC,105468295.0,XXXXXXX82093,4.08,0.25,150000.0
TZA,USD,DIREXION DLY SM CAP BEAR 3X,468796852.0,XXXXXXXE2321,-6.8893,11.2193,400000.0
TZOO,USD,TRAVELZOO,137936373.0,XXXXXXXQ2057,3.9265,0.4035,650000.0
TZPC,USD,THERMAFREEZE PRODUCTS CORP,124917001.0,XXXXXXXP4028,4.08,0.25,350000.0
TZUP,USD,THUMZUP MEDIA CORP,552352795.0,XXXXXXXJ1034,-4.2837,8.6137,85000.0
U,USD,UNITY SOFTWARE INC,445423543.0,XXXXXXXU1016,4.0551,0.2749,9200000.0
UA,USD,UNDER ARMOUR INC-CLASS C,225590118.0,XXXXXXX12062,4.0712,0.2588,2300000.0
UAA,USD,UNDER ARMOUR INC-CLASS A,36786278.0,XXXXXXX11072,4.08,0.25,3400000.0
UAE,USD,ISHARES MSCI UAE ETF,150302628.0,XXXXXXXV7617,-4.2298,8.5598,400000.0
UAHC,USD,UNITED AMERICAN HEALTHCARE,16846607.0,XXXXXXXC1053,4.08,0.25,100000.0
UAL,USD,UNITED AIRLINES HOLDINGS INC,79498203.0,XXXXXXX71096,3.9219,0.4081,6700000.0
UAMA,USD,UNITED AMERICAN CORP,30217683.0,XXXXXXXP1075,4.08,0.25,1000.0
UAMM,USD,UA MULTIMEDIA INC,108453647.0,XXXXXXXU1060,4.08,0.25,2900000.0
UAMY,USD,UNITED STATES ANTIMONY CORP,30217686.0,XXXXXXX91030,3.9054,0.4246,1900000.0
UAN,USD,CVR PARTNERS LP,454386216.0,XXXXXXX32055,3.9518,0.3782,450000.0
UAPC,USD,UNITED AMERICAN PETROLEUM CO,82633870.0,XXXXXXXX1000,4.08,0.25,1100000.0
UAPR,USD,INNOVATOR U.S. EQUITY ULTRA,359395487.0,XXXXXXXC8055,-4.013,8.343,15000.0
UATG,USD,UMBRA APPLIED TECHNOLOGIES G,141832714.0,XXXXXXXP1003,-13.4758,17.8058,6700000.0
UAUG,USD,INNOVATOR U.S. EQUITY ULTRA,376499907.0,XXXXXXXC6729,-1.717,6.047,10000.0
UAVS,USD,AGEAGLE AERIAL SYSTEMS INC,733727297.0,XXXXXXXK3095,-68.1096,72.4396,450000.0
UBAB,USD,UNITED BANCORPORATION ALAB-A,30542021.0,XXXXXXXR1005,-2.4341,6.7641,95000.0
UBCP,USD,UNITED BANCORP INC-OHIO,6746172.0,XXXXXXX11091,3.8965,0.4335,35000.0
UBER,USD,UBER TECHNOLOGIES INC,365207014.0,XXXXXXXT1007,4.062,0.268,
UBFO,USD,UNITED SECURITY BANCSHARE-CA,14487728.0,XXXXXXX01035,2.3726,1.9574,200000.0
UBIQ,USD,UBIQUITY INC,149640107.0,XXXXXXXA1043,4.08,0.25,800000.0
UBLI,USD,UBL INTERACTIVE INC,145143200.0,XXXXXXXQ1031,4.08,0.25,45000.0
UBMRF,USD,URBANIMMERSIVE INC,517203734.0,CA91725D5001,-14.6449,18.9749,200000.0
UBND,USD,VICTORYSHARES CORE PLUS INTE,518943118.0,XXXXXXXX8636,-20.8258,25.1558,25000.0
UBOH,USD,UNITED BANCSHARES INC-OHIO,11686066.0,XXXXXXX81017,4.0351,0.2949,20000.0
UBOT,USD,DIREXION DAILY ROBOTICS ART,416854785.0,XXXXXXXG8235,3.7943,0.5357,40000.0
UBQU,USD,UBIQUITECH SOFTWARE CORP,52424580.0,XXXXXXX01022,4.08,0.25,
UBR,USD,PROSHARES ULTRA MSCI BRAZIL,211137332.0,XXXXXXXB4905,-3.8101,8.1401,800.0
UBRG,USD,UNIVERSAL BIOENERGY INC,47177029.0,XXXXXXXM1045,4.08,0.25,
UBRL,USD,GRANITE 2X LONG UBER ETF,726761171.0,XXXXXXXR6945,-7.6257,11.9557,60000.0
UBS,USD,UBS GROUP AG-REG,172721087.0,CH0244767585,4.0753,0.2547,1300000.0
UBSFY,USD,UBISOFT ENTERTAIN-UNSPON ADR,54740732.0,XXXXXXXR1023,-65.0183,69.3483,400000.0
UBSI,USD,UNITED BANKSHARES INC,275424.0,XXXXXXX71071,4.08,0.25,1700000.0
UBT,USD,PROSHARES ULTRA 20+ YEAR TSY,72065358.0,XXXXXXXR1721,3.6047,0.7253,250000.0
UBX,USD,UNITY BIOTECHNOLOGY INC,592275834.0,XXXXXXXU2006,3.9228,0.4072,350000.0
UBXG,USD,U-BX TECHNOLOGY LTD,744660019.0,KYG9161K1123,-122.151,126.481,40000.0
UCAR,USD,U POWER LTD-A,694703219.0,KYG9520U1168,-5.0004,9.3304,300000.0
UCB,USD,UNITED COMMUNITY BANKS-GA,89596963.0,XXXXXXXP3038,4.08,0.25,2200000.0
UCB PRI,USD,UNITED COMMUNITY BANK,426545250.0,XXXXXXXF2056,-6.7399,11.0699,8000.0
UCBB,USD,US-CHINA BIOMEDICAL TECHNOLO,306349841.0,XXXXXXXQ1040,4.08,0.25,34.0
UCBJY,USD,UCB SA - UNSPONSORED ADR,76317100.0,XXXXXXX01012,-4.8249,9.1549,10000.0
UCC,USD,PROSHARES ULTRA CONSUMER DIS,42808830.0,XXXXXXXR7504,-7.2606,11.5906,1000.0
UCHB,USD,UC HUB GROUP INC,30217711.0,XXXXXXXC1053,4.08,0.25,8000.0
UCHC,USD,UNI CORE HOLDINGS CORP,145063875.0,XXXXXXXP3029,4.08,0.25,2400000.0
UCIB,USD,ETRACS UBS BBG CONS MA SER B,209265605.0,XXXXXXXD3908,-0.5842,4.9142,65000.0
UCL,USD,UCLOUDLINK GROUP INC,426129872.0,XXXXXXXD1046,3.8466,0.4834,250000.0
UCLE,USD,US NUCLEAR CORP,195052860.0,XXXXXXXU1060,-14.4501,18.7801,400000.0
UCO,USD,PROSHARES ULTRA BLOOMBERG CR,416180803.0,XXXXXXXY8883,2.653,1.677,55000.0
UCON,USD,FIRST TRUST TCW UNCONSTRAINE,320362975.0,XXXXXXXF8885,1.1806,3.1494,300000.0
UCRD,USD,VICTORYSHARES CORPORATE BOND,518943120.0,XXXXXXXX8552,-5.8398,10.1698,100.0
UCSO,USD,UNITED CONSORTIUM LTD,74996095.0,XXXXXXX72096,4.08,0.25,2000.0
UCTT,USD,ULTRA CLEAN HOLDINGS INC,28476367.0,XXXXXXXV1070,3.9219,0.4081,1600000.0
UCYB,USD,PROSHARES ULTRA NASDAQ CYBR,466888870.0,XXXXXXXG7705,-6.1781,10.5081,7000.0
UDEC,USD,INNOVATOR U.S. EQUITY ULTRA,393752930.0,XXXXXXXC5325,-23.9495,28.2795,2000.0
UDFI,USD,UNITED DEVELOPMENT FUNDING I,153912050.0,XXXXXXX71039,-57.2347,61.5647,550000.0
UDMG,USD,UNITED MORTGAGE TRUST,141253547.0,XXXXXXX01044,4.08,0.25,6000.0
UDMY,USD,UDEMY INC,523014870.0,XXXXXXX51066,3.9219,0.4081,2000000.0
UDN,USD,INVESCO DB US DOLLAR INDEX B,319355779.0,XXXXXXXD1046,2.1728,2.1572,100000.0
UDOCF,USD,UNIDOC HEALTH CORP,552594923.0,CA90468F1027,-4.0514,8.3814,150000.0
UDOW,USD,PROSHARES ULTRAPRO DOW30,72539713.0,XXXXXXXX8231,3.0662,1.2638,150000.0
UDR,USD,UDR INC,43274444.0,XXXXXXX31049,3.9219,0.4081,8700000.0
UDRYQ,USD,US DRY CLEANING CORP,124969265.0,XXXXXXXT9050,4.08,0.25,500.0
UDSG,USD,UDS GROUP INC,44611145.0,XXXXXXX81036,4.08,0.25,3600000.0
UE,USD,URBAN EDGE PROPERTIES,178687328.0,XXXXXXXF1049,3.8195,0.5105,3600000.0
UEC,USD,URANIUM ENERGY CORP,37451201.0,XXXXXXX61038,3.9219,0.4081,
UECXF,USD,URANO ENERGY CORP,738734400.0,CA91702W1095,4.08,0.25,200000.0
UEEC,USD,UNITED HEALTH PRODUCTS INC,79560418.0,XXXXXXXD1000,4.08,0.25,1600000.0
UEIC,USD,UNIVERSAL ELECTRONICS INC,275441.0,XXXXXXX31034,4.0184,0.3116,300000.0
UELMO,USD,UNION ELEC CO $3.70,30217736.0,XXXXXXX83003,4.08,0.25,200.0
UEPCN,USD,UNION ELEC CO 4.75,30217741.0,XXXXXXX88218,4.08,0.25,100.0
UEPEM,USD,UNION ELEC CO: UEP PRC,2009407.0,XXXXXXX84092,-8.1182,12.4482,9000.0
UEPEN,USD,UNION ELEC CO,2009402.0,XXXXXXX82013,4.08,0.25,1000.0
UEPEO,USD,UNION ELEC CO: UEP PRD,2009410.0,XXXXXXX85081,4.08,0.25,800.0
UEPEP,USD,UNION ELEC CO: UEP PRE,2009415.0,XXXXXXX86071,4.08,0.25,300.0
UEVM,USD,VICTORYSHARES EMERGING MARKE,370883175.0,XXXXXXXN5436,-13.1693,17.4993,10000.0
UFABQ,USD,UNIQUE FABRICATING INC,198746787.0,XXXXXXXJ1034,-41.2101,45.5401,250000.0
UFCS,USD,UNITED FIRE GROUP INC,101780392.0,XXXXXXX01082,4.08,0.25,850000.0
UFFCQ,USD,UFOOD RESTAURANT GROUP INC,46046245.0,XXXXXXX81093,4.08,0.25,200000.0
UFG,USD,UNI-FUELS HOLDINGS LTD,754102225.0,KYG92Y4F1006,-44.4094,48.7394,85000.0
UFI,USD,UNIFI INC,80598748.0,XXXXXXX72003,3.9219,0.4081,800000.0
UFIV,USD,US TREASURY 5 YEAR NOTE ETF,622498030.0,XXXXXXXW5105,-2.552,6.882,8000.0
UFMG,USD,UNIVERSAL MFG CO,6746214.0,XXXXXXX81033,4.08,0.25,600.0
